cluster_id,article_title,paragraph_index,representative_span,source_count,candidate_count,accept_score,threshold,accepted,final_category,final_subcategory,sources
oregon democrats set to back down on climate bil__p0__c1,Oregon Democrats Set to Back Down on Climate Bill That Sent GOP Lawmakers Into Hiding,0,right-wing militias,2,2,0.538462,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5
states removed 17 million voters from rolls in t__p1__c1,States removed 17 million voters from rolls in two years,1,voter caging,1,1,0.25641,0.5,False,Inflammatory Language,name-calling,gemini_flash_prompt5
michael wolffs claim of draft indictment of trum__p0__c1,"Michael Wolff's Claim of 'Draft Indictment' of Trump Doesn't Exist, Says Mueller's Office",0,dysfunctional inner workings,2,2,0.435897,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5|gemini_flash_prompt5
jewish leaders share concerns over end of vaccin__p2__c3,jewish leaders share concerns over end of vaccine religious exemptions,2,acting out with extremely destructive behavior,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5
jewish leaders share concerns over end of vaccin__p2__c4,jewish leaders share concerns over end of vaccine religious exemptions,2,They are a fringe of the community,1,1,0.25641,0.5,False,Inflammatory Language,name-calling,gemini_flash_prompt5
venezuelan exelectric chief among 2 indicted in __p1__c3,Venezuelan ex-electric chief among 2 indicted in US,1,needlessly and catastrophically fail,1,1,0.25641,0.5,False,Inflammatory Language,demonization,gemini_flash_prompt5
trump throws support behind no brainer measure t__p0__c1,Trump throws support behind 'no brainer' measure to ban burning of American flag,0,A no brainer!,1,1,0.25641,0.5,False,Persuasive Propaganda,slogans,gemini_flash_prompt5
us appeals court sides with trump in lawsuit inv__p1__c3,US appeals court sides with Trump in lawsuit involving hotel,1,Presidential harassment,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5
honduran man dies in ice custody at texas facili__p1__c2,Honduran man dies in ICE custody at Texas facility,1,described their treatment at the hands of officers as 'psychological warfare',1,1,0.25641,0.5,False,Persuasive Propaganda,exaggeration,gemini_flash_prompt5
nypd trial in eric garners death could be longes__p2__c3,NYPD trial in Eric Garner's death could be longest in department's history,2,resulted in his tragic demise,1,1,0.25641,0.5,False,Persuasive Propaganda,casual oversimplification,gemini_flash_prompt5
supreme court wont strip federal agencies of all__p1__c1,"Supreme Court won't strip federal agencies of all power to interpret regulations, a top priority of conservatives",1,unelected bureaucrats,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5
iowa politics newsletter candidates return to io__p1__c1,iowa politics newsletter: candidates return to iowa after first democratic debates,1,they are trying to suppress the number of people who turn out to vote,2,2,0.538462,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gemini_flash_prompt5
team usa star ali krieger rips trump i refuse to__p1__c2,Team USA star Ali Krieger rips Trump: 'I refuse to respect a man that warrants no respect',1,women who you cannot control or grope,2,2,0.538462,0.5,True,Inflammatory Language,demonization,adjudicated_prompt2|gemini_flash_prompt5
kentucky concealed carry 2019 what to know about__p2__c1,kentucky concealed carry 2019: what to know about new law,2,don't whine if you shoot yourself in the crotch,1,1,0.25641,0.5,False,Inflammatory Language,name-calling,gemini_flash_prompt5
senate confirms judge who attacked roe v wade ca__p2__c3,"senate confirms judge who attacked roe v. wade, called being transgender 'a delusion'",2,"young, right-wing ideologues",2,2,0.538462,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5
trump rips horrible new york times washington po__p1__c2,"trump rips 'horrible' new york times, washington post, wonders if people will 'demand' he stay in white house",1,"so desperate for a story, any story, even if bad for our Country",1,1,0.25641,0.5,False,Inflammatory Language,demonization,gemini_flash_prompt5
did jared kushner violate the hatch act democrat__p2__c4,Did Jared Kushner Violate the Hatch Act? Democrats Request Investigation After Kellyanne Conway Findings,2,#RevokeKushner,1,1,0.25641,0.5,False,Persuasive Propaganda,slogans,gemini_flash_prompt5
wider center digital signs improvements abound i__p3__c1,"wider center, digital signs: improvements abound in new sound transit light rail cars",3,block roads and create mess with construction,1,1,0.25641,0.5,False,Inflammatory Language,demonization,gemini_flash_prompt5
pelosi calls for acosta to step down over epstei__p1__c2,"Pelosi calls for Acosta to step down over Epstein plea deal, hits Trump",1,sweetheart deal,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5
colorado christian cakeshop sued a third time fo__p2__c2,Colorado Christian cakeshop sued a third time for discrimination,2,latest attack by Scardina,1,1,0.25641,0.5,False,Inflammatory Language,name-calling,gemini_flash_prompt5
white house feigns surprise at pelosi prison com__p1__c2,White House feigns surprise at Pelosi 'prison' comments,1,"this president, this administration has tried time and time again to work with the Democrats",2,3,0.538462,0.5,True,Persuasive Propaganda,casual oversimplification,adjudicated_prompt2|gemini_flash_prompt5
white house feigns surprise at pelosi prison com__p2__c2,White House feigns surprise at Pelosi 'prison' comments,2,liberal Democrats,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5
donald trump jr mocks roy moore after campaign a__p1__c4,"Donald Trump Jr. mocks Roy Moore after campaign announcement, reigniting feud",1,#MAGA,1,1,0.25641,0.5,False,Persuasive Propaganda,slogans,gemini_flash_prompt5
nycha left dozens of leadpoisoned kids in their __p1__c2,NYCHA left dozens of lead-poisoned kids in their contaminated apartments: report,1,put the agency under the thumb of a federal monitor,1,1,0.25641,0.5,False,Persuasive Propaganda,exaggeration,gemini_flash_prompt5
senate committee oks 46 billion humanitarian aid__p1__c5,Senate committee OKs $4.6 billion humanitarian aid bill for migrant crisis,1,Let's keep the poison pills out,1,1,0.25641,0.5,False,Inflammatory Language,name-calling,gemini_flash_prompt5
john dean on trump calling him a loser and sleaz__p1__c2,John Dean on Trump calling him a 'loser' and 'sleazebag': 'I'm honored to be on his enemies list',1,flamethrowers,1,1,0.25641,0.5,False,Inflammatory Language,name-calling,gemini_flash_prompt5
its a fascist statement trump swipes back at pel__p0__c5,'It's a fascist statement': Trump swipes back at Pelosi over charges of criminal conduct,0,it's outrageous,1,1,0.25641,0.5,False,Persuasive Propaganda,exaggeration,gemini_flash_prompt5
cal thomas censoring the census citizenship ques__p2__c1,"Cal Thomas: Censoring the census citizenship question is about politics, not the law",2,some people break our laws to get here and then break them again to remain,1,1,0.25641,0.5,False,Inflammatory Language,name-calling,gemini_flash_prompt5
house oversight committee to vote on possible ke__p1__c5,House Oversight Committee to vote on possible Kellyanne Conway subpoena over Hatch Act controversy,1,misinterpret or weaponize the Hatch Act,1,1,0.25641,0.5,False,Inflammatory Language,demonization,gemini_flash_prompt5
trump says democrats are handing out subpoenas l__p0__c3,Trump says Democrats are handing out subpoenas 'like they're cookies',0,putting her 'through hell.',2,2,0.538462,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5
massport wont say who theyre looking at for next__p0__c2,Massport won't say who they're looking at for next chief,0,a mistake that could come back to haunt the agency,1,1,0.25641,0.5,False,Persuasive Propaganda,exaggeration,gemini_flash_prompt5
massport wont say who theyre looking at for next__p1__c1,Massport won't say who they're looking at for next chief,1,one of the most powerful positions in state government,1,1,0.25641,0.5,False,Persuasive Propaganda,exaggeration,gemini_flash_prompt5
no joe biden president trump is not an existenti__p0__c4,"No, Joe Biden, President Trump is not 'an existential threat to America'",0,nightmare scenario Biden describes,1,1,0.25641,0.5,False,Persuasive Propaganda,exaggeration,gemini_flash_prompt5
no joe biden president trump is not an existenti__p1__c4,"No, Joe Biden, President Trump is not 'an existential threat to America'",1,apocalyptic argument that Trump's presidency poses a threat to America,1,1,0.25641,0.5,False,Persuasive Propaganda,exaggeration,gemini_flash_prompt5
no joe biden president trump is not an existenti__p1__c5,"No, Joe Biden, President Trump is not 'an existential threat to America'",1,Give me a break.,1,1,0.25641,0.5,False,Inflammatory Language,name-calling,gemini_flash_prompt5
no joe biden president trump is not an existenti__p3__c3,"No, Joe Biden, President Trump is not 'an existential threat to America'",3,When criticism of Trump becomes extreme and overblown,1,1,0.25641,0.5,False,Persuasive Propaganda,exaggeration,gemini_flash_prompt5
rmv fail 546 license suspensions more to come__p1__c1,"RMV Fail: 546 license suspensions, more to come",1,RMV failed to act on critically important information,1,1,0.25641,0.5,False,Inflammatory Language,demonization,gemini_flash_prompt5
trump campaign rakes in stunning 25m in single d__p0__c4,trump campaign rakes in stunning $25m in single day for re-election launch,0,#KeepAmericaGreat,1,1,0.25641,0.5,False,Persuasive Propaganda,slogans,gemini_flash_prompt5
trump campaign rakes in stunning 25m in single d__p2__c4,trump campaign rakes in stunning $25m in single day for re-election launch,2,perhaps the greatest economy we've had in the history of our country,2,2,0.538462,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5
if youre directly complicit in spreading hate co__p1__c3,"'if you're directly complicit in spreading hate, consider dining at home': restaurant owner who kicked sarah sanders out last year defends chicago server who spat on eric trump in a cocktail bar",1,call people your enemies,2,2,0.538462,0.5,True,Persuasive Propaganda,casual oversimplification,adjudicated_prompt2|gemini_flash_prompt5
paul muschick big name democrats shined but one __p3__c1,paul muschick: big name democrats shined but one dazzled in thursday's debate,3,this wasn't a debate. It was speed dating.,1,1,0.25641,0.5,False,Persuasive Propaganda,exaggeration,gemini_flash_prompt5
boston ice chief democratic concentration camp s__p0__c3,Boston ICE chief: Democratic 'concentration camp' slur 'disheartening',0,brutalized with dehumanizing conditions and dying,2,2,0.538462,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5
ice raids could start saturday this is extremely__p0__c3,ICE raids could start Saturday: 'This is extremely troubling',0,Children will be traumatized by agents storming their homes,2,2,0.538462,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5
ice raids could start saturday this is extremely__p1__c2,ICE raids could start Saturday: 'This is extremely troubling',1,protest the inhumane conditions faced by refugees.,1,1,0.25641,0.5,False,Inflammatory Language,demonization,gemini_flash_prompt5
the michelle wu train is coming down the tracks__p1__c2,The Michelle Wu train is coming down the tracks!,1,bromance fog,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5
2020 candidate slams dnc for arbitrary rule chan__p0__c3,2020 candidate slams DNC for 'arbitrary' rule change that could keep him out of debate,0,unmasking of this rule unfairly singles out the only Democratic candidate who won a Trump state and penalizes him for doing his job,2,2,0.538462,0.5,True,Persuasive Propaganda,exaggeration,adjudicated_prompt2|gemini_flash_prompt5
pelosi feud with aoc pressley sows division amon__p1__c2,"Pelosi feud with AOC, Pressley sows division among Democrats",1,"four women from very left-wing, safe Democratic districts",1,1,0.25641,0.5,False,Inflammatory Language,name-calling,gemini_flash_prompt5
workers wanted allegheny county lags in gearing __p1__c3,Workers wanted: Allegheny County lags in gearing up for career-focused jobs,1,Utterly laughable,1,1,0.25641,0.5,False,Inflammatory Language,name-calling,gemini_flash_prompt5
official mt lebanon deer management program has __p2__c3,Official: Mt. Lebanon deer management program has prevented almost 300 accidents,2,The projected cost savings are entirely misleading,2,2,0.538462,0.5,True,Persuasive Propaganda,doubt,adjudicated_prompt2|gemini_flash_prompt5
ilhan omar fined by state for unlawful use of ca__p1__c3,Ilhan Omar fined by state for unlawful use of campaign funds,1,trampling on campaign finance rules,1,1,0.25641,0.5,False,Inflammatory Language,name-calling,gemini_flash_prompt5
exgop rep i see a shooter when i look at kyle ka__p0__c2,Ex-GOP Rep: I 'See a Shooter' When I Look at Kyle Kashuv's Racist Posts,0,Jolly spotlighted one post in which the teenager seemingly referenced shooting up his high school to speculate that Kashuv could have been a potential shooter himself,1,1,0.25641,0.5,False,Inflammatory Language,demonization,gemini_flash_prompt5
colorado school officials ask voters to consider__p1__c2,"Colorado school officials ask voters to consider tearing down, rebuilding Columbine High School",1,Columbine High School has a gravitational-pull for these sorts of individuals,1,1,0.25641,0.5,False,Inflammatory Language,demonization,gemini_flash_prompt5
a us ally is furious and demanding answers from __p1__c1,A US ally is furious and demanding answers from China after a 'hit and run' in the South China Sea,1,contemptible and condemnable,2,2,0.538462,0.5,True,Inflammatory Language,name-calling,adjudicated_prompt2|gemini_flash_prompt5
protest in madrid as conservatives suspend ban o__p0__c4,Protest in Madrid as conservatives suspend ban on most polluting cars,0,environmental rollbacks seen in the United States may be spreading to Europe,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
teen argentine tourist falls into a coma during __p0__c1,Teen Argentine tourist falls into a coma during Dominican Republic vacation: report,0,fueling anxiety over the Caribbean country's recent rash of seemingly mysterious deaths,2,2,0.461538,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5
putin after three days says firehit russian subm__p0__c1,"Putin, after three days, says fire-hit Russian submarine was nuclear-powered",0,opaque way the Soviet Union handled the 1986 Chernobyl nuclear power station disaster,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
weather officials confirm tornado touches down i__p0__c1,Weather Officials Confirm Tornado Touches Down In Mount Laurel,0,doubling the state's yearly average,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
uber eats with guns mike pompeo allegedly had hi__p1__c3,'Uber Eats with Guns': Mike Pompeo allegedly had his taxpayer-funded security detail pick up his Chinese food and walk his dog,1,'Uber Eats with Guns',1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
mike pence of course migrant children should hav__p0__c1,"Mike Pence: 'Of course' migrant children should have toothbrushes, blankets, medicine",0,I can't speak to what that lawyer was saying,1,1,0.179487,0.5,False,Persuasive Propaganda,doubt,claude_haiku_prompt5
the national park service is in a 12b maintenanc__p2__c1,the national park service is in a $12b maintenance hole. now it's diverting millions to trump's fourth of july plans,2,the National Park Service is in a $12b maintenance hole,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
chicago virtual charter school ceo on paid leave__p0__c1,Chicago Virtual Charter School CEO On Paid Leave As CPS Watchdog Investigates Questionable Spending,0,The CEO of Chicago Virtual Charter School is in deep trouble,2,2,0.461538,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5
1yearold boy dies in texas after being left in h__p0__c1,"1-year-old boy dies in Texas after being left in hot car, police say; 13th death nationally in 2019",0,ovenlike cars,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
scientists amazed as canadian permafrost thaws 7__p0__c1,Scientists amazed as Canadian permafrost thaws 70 years early,0,the global climate crisis is accelerating even faster than scientists had feared,2,2,0.461538,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5
disgraced theranos founder elizabeth holmes crim__p0__c1,disgraced theranos founder elizabeth holmes criminal trial set for summer 2020,0,disgraced theranos founder elizabeth holmes,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
truly terrifying 3 people treated for panic atta__p1__c1,'Truly terrifying': 3 people treated for panic attacks after fireworks scare inside DC's Union Station,1,Truly terrifying,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
warren jeffs son who spoke out against infamous __p0__c2,"warren jeffs' son, who spoke out against infamous polygamous leader, dies",0,infamous polygamous leader,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
police in california shot 55 times in 35 seconds__p0__c2,"Police in California shot 55 times in 3.5 seconds and killed Willie McCoy. That's 'reasonable,' report says",0,"he believed the report was irrelevant, particularly since the hired expert also deemed police had probable cause",1,1,0.179487,0.5,False,Persuasive Propaganda,doubt,claude_haiku_prompt5
boston globe explains why it hasnt surfaced davi__p0__c1,Boston Globe explains why it hasn't surfaced David Ortiz shooting rumors,0,One of the downsides of being an owned by a multibillionaire with extensive business ties to local institutions,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
prospect park nj school official i was forced fr__p0__c3,prospect park nj school official: i was forced from my job,0,black mark to sully the school board's image,2,2,0.461538,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5
ivanka trumps awkward presence at the g20 summit__p0__c3,Ivanka Trump's Awkward Presence At The G-20 Summit Didn't Go Over Well,0,Ivanka Trump's Awkward Presence At The G-20 Summit Didn't Go Over Well,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
spontaneous car fire creates terrifying moment f__p0__c1,Spontaneous Car Fire Creates Terrifying Moment For Mom,0,blew up in flames,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
former florida deputy 26 arrested for routinely __p0__c1,"Former Florida deputy, 26, arrested for routinely 'stopping drivers for minor traffic violations, planting drugs in their vehicles and then arresting them'",0,"routinely pulling over drivers for minor traffic infractions, planting drugs and then arresting them on made-up drug charges",1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
trump throws support behind no brainer measure t__p0__c2,Trump throws support behind 'no brainer' measure to ban burning of American flag,0,A no brainer!,1,1,0.179487,0.5,False,Persuasive Propaganda,slogans,claude_haiku_prompt5
faulty wiring blamed for electrocuting boys in s__p0__c1,faulty wiring blamed for electrocuting boys in solano co. irrigation canal,0,"faulty, sloppy wiring",1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
viking burial ships uncovered in sensational arc__p0__c2,Viking Burial Ships Uncovered in 'Sensational' Archaeological Find,0,"This is a unique excavation, the last burial ship was examined 50 years ago",1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
paper or plastic its complicated__p0__c1,Paper or plastic? It's complicated ...,0,It's a question that has haunted shoppers nearly as long as that Shakespearian inquiry,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
usc to pay 50 million and apologize to uc san di__p0__c1,usc to pay $50 million and apologize to uc san diego for poaching its alzheimer's research program,0,wrested control of its prestigious Alzheimer's Disease Cooperative Study,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
trump vows to cure cancer and eradicate aids__p0__c2,trump vows to cure cancer and eradicate aids,0,sweeping promises to tackle two of mankind's most dreaded diseases,2,2,0.461538,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5
climate crisis alaska is melting and its likely __p0__c1,climate crisis: alaska is melting and it's likely to accelerate global heating,0,havoc triggered by the accelerating melting of the state's ice and permafrost,2,2,0.461538,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5
trump urges appeals court to block subpoena for __p0__c1,Trump urges appeals court to block subpoena for his accounting records,0,a May 20 decision by U.S. District Judge Amit Mehta ordering Mazars LLP to comply with the subpoena was flawed,1,1,0.179487,0.5,False,Persuasive Propaganda,doubt,claude_haiku_prompt5
report pge ignored repairs on aging power lines__p0__c1,report: pg&e ignored repairs on aging power lines,0,blamed for some of California's deadliest recent fires,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
career criminal charged in shooting death of 2ye__p3__c1,career criminal charged in shooting death of 2-year-old st. paul boy,3,career criminal,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
mobster is shot to death while waiting for coffe__p0__c2,"'Mobster' is shot to death while waiting for coffee at a McDonald's drive thru, three months after his son was wounded in a failed hit",0,Mobster,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
washington man assaults woman days after being r__p0__c1,Washington man assaults woman days after being released from jail for raping her last year: prosecutors,0,convicted rapist,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
white house feigns surprise at pelosi prison com__p0__c2,White House feigns surprise at Pelosi 'prison' comments,0,shows the true colors of the Democratic Party,2,2,0.461538,0.5,False,Inflammatory Language,name-calling,adjudicated_prompt2|claude_haiku_prompt5
nycha left dozens of leadpoisoned kids in their __p2__c1,NYCHA left dozens of lead-poisoned kids in their contaminated apartments: report,2,lead-poisoned kids,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
senate committee oks 46 billion humanitarian aid__p0__c1,Senate committee OKs $4.6 billion humanitarian aid bill for migrant crisis,0,escalating humanitarian crisis at the southern border,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
rand paul wants congress involved in iran decisi__p0__c1,"Rand Paul wants Congress involved in Iran decision, says war would be 'a bigger mistake' than Iraq",0,an Iran war would be even a bigger mistake than the Iraq War,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
upstate new york clerk will not be granting driv__p0__c1,"Upstate New York clerk 'will not be granting drivers' licenses to illegal immigrants,' contrary to new law: report",0,illegal immigrants,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
trump hits polling on fox news something weird g__p0__c4,Trump hits polling on Fox News: 'Something weird going on at Fox',0,@FoxNews Polls are always bad for me,1,1,0.179487,0.5,False,Persuasive Propaganda,doubt,claude_haiku_prompt5
ny woman 53 died on vacation in dominican republ__p0__c1,"NY woman, 53, died on vacation in Dominican Republic; son demands answers",0,a rash of deaths of seemingly healthy people,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
trump says any war with iran would not last very__p0__c3,"Trump says any war with Iran 'would not last very long,' but he still hopes for no conflict",0,it would not last very long,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
donald trumps criminal justice reform shows resu__p0__c2,donald trump's criminal justice reform shows results,0,"a major achievement in improving the criminal justice system, long overdue",2,2,0.461538,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2|claude_haiku_prompt5
house oversight committee to vote on possible ke__p0__c1,House Oversight Committee to vote on possible Kellyanne Conway subpoena over Hatch Act controversy,0,scathing report,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
white nationalist group interrupts detroit pride__p0__c1,"White nationalist group interrupts Detroit pride event, members appear to urinate on Israeli flag",0,white nationalists,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
massport wont say who theyre looking at for next__p0__c3,Massport won't say who they're looking at for next chief,0,"because Massport has chosen to keep its search secret, we'll never know what qualifications tip the scales",2,2,0.461538,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2|claude_haiku_prompt5
immigrant advocates blast trump over census citi__p0__c3,Immigrant advocates blast Trump over census citizenship question,0,ripping President Trump for pushing forward with the controversial citizenship question,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
the michelle wu train is coming down the tracks__p0__c3,The Michelle Wu train is coming down the tracks!,0,The Michelle Wu train is coming down the tracks,1,1,0.179487,0.5,False,Persuasive Propaganda,slogans,claude_haiku_prompt5
hong kong has been devoured by a sea of black am__p0__c2,Hong Kong has been devoured by a 'sea of black' amid protests over extradition plans with China: How the intense blowback inspired a historic apology,0,Hong Kong has been devoured by a 'sea of black',1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
donald trump jr to be interviewed by senate inte__p0__c1,donald trump jr. to be interviewed by senate intelligence committee behind closed doors wednesday,0,aggressive campaign targeting Senate Intelligence Chairman Richard Burr,1,1,0.179487,0.5,False,Inflammatory Language,name-calling,claude_haiku_prompt5
a us ally is furious and demanding answers from __p0__c1,A US ally is furious and demanding answers from China after a 'hit and run' in the South China Sea,0,abandoned 22 Filipino fishermen in open water to drown,1,1,0.179487,0.5,False,Persuasive Propaganda,exaggeration,claude_haiku_prompt5
missouris only abortion clinic to remain open af__p2__c3,Missouri's only abortion clinic to remain open after judge's injunction holds,2,Planned Parenthood has argued that the licensing battle is part of a greater anti-abortion effort by the state's administration,1,1,0.282051,0.5,False,Persuasive Propaganda,casual oversimplification,adjudicated_prompt2
teen argentine tourist falls into a coma during __p1__c1,Teen Argentine tourist falls into a coma during Dominican Republic vacation: report,1,the circumstances over several of them have raised red flags,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
flynns new lawyer is a mueller critic praised by__p2__c2,"Flynn's new lawyer is a Mueller critic, praised by Trump",2,Judge Sullivan comes out with false information and a complete misunderstanding of the facts of the case,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
uber eats with guns mike pompeo allegedly had hi__p1__c4,'Uber Eats with Guns': Mike Pompeo allegedly had his taxpayer-funded security detail pick up his Chinese food and walk his dog,1,Sending subordinates to run personal errands for you is the very definition of misuse of position,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
uber eats with guns mike pompeo allegedly had hi__p2__c3,'Uber Eats with Guns': Mike Pompeo allegedly had his taxpayer-funded security detail pick up his Chinese food and walk his dog,2,There are also questions surrounding why Susan Pompeo has the privileges of a State Department staffer.,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
shawnee mission school district employee accused__p0__c1,shawnee mission school district employee accused of stealing over $12k from district,0,"they're stealing from the entire community, too",1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
shawnee mission school district employee accused__p2__c2,shawnee mission school district employee accused of stealing over $12k from district,2,many times those businesses end up closing up shop that losses are so devastating,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
mcconnell to meet with 911 first responders amid__p2__c1,McConnell to meet with 9/11 first responders amid public tensions with Jon Stewart,2,the great trillions of dollars War on Terror,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
get ready for gracepoint a uk whodunit redone__p0__c2,Get Ready for 'Gracepoint': A UK Whodunit Redone,0,The Brits are really good perhaps too good at TV crime drama,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
get ready for gracepoint a uk whodunit redone__p0__c3,Get Ready for 'Gracepoint': A UK Whodunit Redone,0,a huge hit with blockbuster ratings,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
new rally called while phoenix police chief prom__p0__c2,New rally called while Phoenix police chief promises change,0,a videotaped police encounter that has caused a national outcry,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
new rally called while phoenix police chief prom__p1__c1,New rally called while Phoenix police chief promises change,1,surveillance video aimed at backing up their assertion,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
new rally called while phoenix police chief prom__p1__c2,New rally called while Phoenix police chief promises change,1,The heavily edited store video shows a man,1,1,0.282051,0.5,False,Persuasive Propaganda,doubt,adjudicated_prompt2
lawmakers close in on confirming cuomos budget d__p1__c4,"Lawmakers close in on confirming Cuomo's budget director to MTA board, say governor is now fully responsible for agency",1,We are extremely concerned that this major legislation is coming to a vote with zero opportunity for public comment,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
meghan markle has been branded difficult by tabl__p0__c7,meghan markle has been branded 'difficult' by tabloids. it's the same sexism that demonizes driven women in the workplace.,0,"a volatile "" wave of abuse and harassment "" from members of the press and anonymous trolls",1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
pathetic rout tragic mistake and painful   john __p0__c5,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",0,incalculable damage to U.S. foreign policy,1,1,0.282051,0.5,False,Persuasive Propaganda,exaggeration,adjudicated_prompt2
pathetic rout tragic mistake and painful   john __p1__c7,"'pathetic rout,' 'tragic mistake' and 'painful'   john mccain holds little back in describing helsinki",1,President Trump's bombastic and erratic conduct towards our closest friends and allies,1,1,0.282051,0.5,False,Inflammatory Language,name-calling,adjudicated_prompt2
